# aip_tip_1480618933.out
#
# Format: <prover> <axiom type> <tip file> <status> <computation time in seconds>
#
# The status column indicates whether a proof was found:
# Success indicates a proof was found.
# Failure indicates that the problem (with induction axioms) does not admit a proof.
# Error indicates abnormal termination.
#
# The TIP problems which are not listed below either terminated abnormally or
# reached the timeout (300 s).

eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_64.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_66.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_60.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_32.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_43.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_30.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_10.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_36.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_59.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_34.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_74.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_52.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_20.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_38.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_57.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_08.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_54.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_82.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_65.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_45.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_86.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_80.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_42.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_05.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_53.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_17.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_24.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_72.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_03.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_18.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_47.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_16.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_56.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_23.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_25.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_61.smt2 error -1
eprover sequential ./../benchmarks/benchmarks/isaplanner/prop_01.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_lt_trans.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/propositional_AndCommutative.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/heap_merge.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/escape_Injective.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_Select.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_elem.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_elem.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_elem_map.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortTDPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_HSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_weird_is_normal.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/heap_minimum.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBU2Count.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_QSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_min_idem.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_SSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_alt_mul_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_return_2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_add_ident_right.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_QSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_rot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_SelectPermutations'.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_assoc2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSort2Permutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_sort_AddSame.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSort2Sorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_RecPlus.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_ISortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_eq_sym.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_rrot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_assoc1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_mul_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_comm12.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_return_1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_eq_refl.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_elem_map.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_op_assoc2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_ge_antisym.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_add_ident_left.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_deleteAll_count.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSort2Count.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_RecEps.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_assoc3.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NMSortTDPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_nub_nub.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_left_distrib.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/mccarthy91_M1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortTDSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_RecStar.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_weird_concat_map_bind.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_rot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_times.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_plus_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_max_min_distrib.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NMSortTDCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_mul_ident_right.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_le_trans.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBUCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_ge_reflexive.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_add_inv_right.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_le_reflexive.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_eq_trans.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_ISortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_sort_AddDifferent.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_spec.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_perm_trans.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_lt_ne.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NMSortTDSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_SeqDistrPlus.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_perm_refl.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_spec.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_Flatten2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_max_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BubSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_HSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_assoc2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_comm23.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_perm_trans.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/propositional_Okay.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_distrib.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/relaxedprefix_is_prefix_2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_rot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_acc_plus_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_RecSeq.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_perm_elem.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_pow_one.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_perm_refl.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_SSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_elem_nub_l.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_min_max_distrib.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_comm12.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_acc_alt_mul_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_comm23.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_gt_asymmetric.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nicomachus_theorem.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_times_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_count_nub.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_alt_mul_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_Flatten1List.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_le_ge_eq.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_pow_times.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_sort_SortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_le_ne_lt.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_assoc3.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/relaxedprefix_is_prefix_1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBUPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_SelectPermutations.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_PairUnpair.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BubSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_Reverse.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_add_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/heap_SortPermutes'.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_mul_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_elem_nub_l.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBUIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_TSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_assoc1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_add_inv_left.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/heap_SortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_spec.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_perm_symm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_TSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_lt_irreflexive.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_max_idem.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_rot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_RecNil.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_mul_ident_left.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_comm12.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_nub_nub.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBU2Sorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/fermat_last.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/polyrec_seq_index.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSort2IsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_plus.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_pow_le_factorial.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_HSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_assoc2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_HSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/escape_NoSpecial.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/relaxedprefix_correct.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/subst_SubstFreeNo.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_comm23.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_RecAtom.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/relaxedprefix_is_prefix_3.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_same.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_comm13.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_concat_map_bind.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_Deeps.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/propositional_AndImplication.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/rotate_structural_mod.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_perm_elem.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_perm_symm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_elem_nub_r.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_PairEvens.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_acc_alt_mul_same.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBU2Permutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_append_inj_1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortTDIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_PairOdds.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_TSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_rrot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_assoc3.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_sort_SortPermutes'.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/rotate_snoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_Star.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_alt_mul_same.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_comm12.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_ISortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/heap_SortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_assoc3.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_Flatten1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_SSortCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/subst_SubstFreeYes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_right_distrib.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_SwapAB.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_PlusIdempotent.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/propositional_Sound.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_assoc1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_lt_asymmetric.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul2_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_min_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_sort_SortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBU2IsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/int_add_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_acc_plus_same.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_Interleave.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/rotate_mod.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul2_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_count_nub.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_PlusAssociative.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSort2IsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_z_elem_nub_r.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_PlusCommutative.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NMSortTDIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_acc_alt_mul_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_acc_plus_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_le_antisym.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_max_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortTDCount.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_min_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_ge_trans.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSort2Count.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/heap_insert.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BubSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_BubSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_append_inj_2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_gt_trans.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_rrot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSort2Sorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_op_spec.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_plus_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/list_deleteAll_count.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/mccarthy91_M2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_assoc2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_comm13.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/mod_same.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_min_max_abs.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_QSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_MSortBUSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_comm13.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/tree_Flatten3.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_spec.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/regexp_SeqAssociative.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/rotate_snoc_self.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_times_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/rotate_self.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_max_min_abs.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/propositional_AndIdempotent.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_SSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_rrot.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_TSortIsSort.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_QSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3_comm23.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/bin_s.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_op_assoc.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_boring_gt_irreflexive.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSortPermutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_add3acc_assoc1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_op_comm_comm.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/heap_deleteMinimum.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_StoogeSortSorts.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/nat_pow_pow.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/sort_NStoogeSort2Permutes.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3_same.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/weird_nat_mul3acc_comm13.smt2 error -1
eprover independent ./../benchmarks/benchmarks/tip2015/relaxedprefix_is_prefix_4.smt2 error -1
eprover independent ./../benchmarks/benchmarks/grammars/packrat_unambigPackrat.smt2 error -1
eprover independent ./../benchmarks/benchmarks/grammars/simp_expr_unambig1.smt2 error -1
eprover independent ./../benchmarks/benchmarks/grammars/simp_expr_unambig2.smt2 error -1
eprover independent ./../benchmarks/benchmarks/grammars/simp_expr_unambig4.smt2 error -1
eprover independent ./../benchmarks/benchmarks/grammars/simp_expr_unambig5.smt2 error -1
eprover independent ./../benchmarks/benchmarks/grammars/simp_expr_unambig3.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_13.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_44.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_12.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_41.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_22.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_35.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_21.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_50.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_39.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_27.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_04.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_28.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_14.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_19.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_06.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_15.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_37.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_31.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_48.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_11.smt2 error -1
eprover independent ./../benchmarks/benchmarks/prod/prop_02.smt2 error -1
